G,element_length,p,f_int[0]
93740.74210030439,1,70,2.8000000000000064e+03
93740.74210030439,2,70,1.899018758282561e+03
93740.74210030439,3,70,9.696103918189611e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.800000000000002e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
93740.74210030439,1,70,2.7999999999999877e+03
93740.74210030439,2,70,1.8990187582825786e+03
93740.74210030439,3,70,9.696103918189488e+02
66215.25345617259,1,35.0,6.999999999999992e+02
66215.25345617259,2,35.0,4.7475468957064027e+02
66215.25345617259,3,35.0,2.4240259795473833e+02
66215.25345617259,1,52.5,1.3999999999999977e+03
66215.25345617259,2,52.5,9.495093791412829e+02
66215.25345617259,3,52.5,4.8480519590947654e+02
66215.25345617259,1,70,2.0999999999999973e+03
66215.25345617259,2,70,1.4242640687119278e+03
66215.25345617259,3,70,7.272077938642145e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.696103918189531e+02
66215.25345617259,1,70,2.799999999999998e+03
66215.25345617259,2,70,1.8990187582825697e+03
66215.25345617259,3,70,9.696103918189525e+02
66215.25345617259,1,70,2.800000000000002e+03
66215.25345617259,2,70,1.8990187582825715e+03
66215.25345617259,3,70,9.696103918189523e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.6961039181895e+02
66215.25345617259,1,70,2.799999999999998e+03
66215.25345617259,2,70,1.8990187582825697e+03
66215.25345617259,3,70,9.696103918189525e+02
66215.25345617259,1,70,2.800000000000002e+03
66215.25345617259,2,70,1.8990187582825715e+03
66215.25345617259,3,70,9.696103918189523e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.6961039181895e+02
66215.25345617259,1,70,2.799999999999998e+03
66215.25345617259,2,70,1.8990187582825697e+03
66215.25345617259,3,70,9.696103918189525e+02
66215.25345617259,1,70,2.800000000000002e+03
66215.25345617259,2,70,1.8990187582825715e+03
66215.25345617259,3,70,9.696103918189523e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.6961039181895e+02
66215.25345617259,1,70,2.799999999999998e+03
66215.25345617259,2,70,1.8990187582825697e+03
66215.25345617259,3,70,9.696103918189525e+02
66215.25345617259,1,70,2.800000000000002e+03
66215.25345617259,2,70,1.8990187582825715e+03
66215.25345617259,3,70,9.696103918189523e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.6961039181895e+02
66215.25345617259,1,70,2.799999999999998e+03
66215.25345617259,2,70,1.8990187582825697e+03
66215.25345617259,3,70,9.696103918189525e+02
66215.25345617259,1,70,2.800000000000002e+03
66215.25345617259,2,70,1.8990187582825715e+03
66215.25345617259,3,70,9.696103918189523e+02
66215.25345617259,1,70,2.7999999999999986e+03
66215.25345617259,2,70,1.8990187582825727e+03
66215.25345617259,3,70,9.6961039181895e+02
131396.00077541207,1,35.0,7.000000000000001e+02
131396.00077541207,2,35.0,4.7475468957064015e+02
131396.00077541207,3,35.0,2.4240259795473852e+02
131396.00077541207,1,52.5,1.3999999999999945e+03
131396.00077541207,2,52.5,9.49509379141284e+02
131396.00077541207,3,52.5,4.8480519590947404e+02
131396.00077541207,1,70,2.099999999999995e+03
131396.00077541207,2,70,1.4242640687119294e+03
131396.00077541207,3,70,7.272077938642143e+02
131396.00077541207,1,70,2.7999999999999995e+03
131396.00077541207,2,70,1.8990187582825715e+03
131396.00077541207,3,70,9.696103918189506e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825727e+03
131396.00077541207,3,70,9.69610391818955e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
131396.00077541207,1,70,2.800000000000002e+03
131396.00077541207,2,70,1.8990187582825683e+03
131396.00077541207,3,70,9.696103918189569e+02
40015.419964051885,1,35.0,6.999999999999827e+02
40015.419964051885,2,35.0,4.7475468957064146e+02
40015.419964051885,3,35.0,2.424025979547366e+02
40015.419964051885,1,52.5,1.3999999999999832e+03
40015.419964051885,2,52.5,9.495093791412814e+02
40015.419964051885,3,52.5,4.8480519590948353e+02
40015.419964051885,1,70,2.1000000000000036e+03
40015.419964051885,2,70,1.4242640687119228e+03
40015.419964051885,3,70,7.27207793864205e+02
40015.419964051885,1,70,2.8000000000000005e+03
40015.419964051885,2,70,1.8990187582825756e+03
40015.419964051885,3,70,9.6961039181895e+02
40015.419964051885,1,70,2.7999999999999977e+03
40015.419964051885,2,70,1.8990187582825574e+03
40015.419964051885,3,70,9.696103918189618e+02
40015.419964051885,1,70,2.800000000000002e+03
40015.419964051885,2,70,1.8990187582825622e+03
40015.419964051885,3,70,9.696103918189626e+02
40015.419964051885,1,70,2.7999999999999977e+03
40015.419964051885,2,70,1.899018758282577e+03
40015.419964051885,3,70,9.696103918189477e+02
40015.419964051885,1,70,2.800000000000002e+03
40015.419964051885,2,70,1.8990187582825622e+03
40015.419964051885,3,70,9.696103918189409e+02
40015.419964051885,1,70,2.7999999999999977e+03
40015.419964051885,2,70,1.899018758282577e+03
40015.419964051885,3,70,9.696103918189626e+02
40015.419964051885,1,70,2.800000000000006e+03
40015.419964051885,2,70,1.8990187582825713e+03
40015.419964051885,3,70,9.696103918189366e+02
40015.419964051885,1,70,2.7999999999999654e+03
40015.419964051885,2,70,1.8990187582825913e+03
40015.419964051885,3,70,9.696103918189652e+02
40015.419964051885,1,70,2.7999999999999977e+03
40015.419964051885,2,70,1.899018758282574e+03
40015.419964051885,3,70,9.69610391818955e+02
40015.419964051885,1,70,2.800000000000002e+03
40015.419964051885,2,70,1.8990187582825622e+03
40015.419964051885,3,70,9.696103918189518e+02
40015.419964051885,1,70,2.8000000000000255e+03
40015.419964051885,2,70,1.89901875828256e+03
40015.419964051885,3,70,9.696103918189652e+02
40015.419964051885,1,70,2.800000000000002e+03
40015.419964051885,2,70,1.8990187582825622e+03
40015.419964051885,3,70,9.696103918189477e+02
40015.419964051885,1,70,2.800000000000016e+03
40015.419964051885,2,70,1.8990187582825574e+03
40015.419964051885,3,70,9.696103918189407e+02
40015.419964051885,1,70,2.7999999999999877e+03
40015.419964051885,2,70,1.899018758282574e+03
40015.419964051885,3,70,9.696103918189618e+02
40015.419964051885,1,70,2.8000000000000114e+03
40015.419964051885,2,70,1.8990187582825831e+03
40015.419964051885,3,70,9.696103918189515e+02
40015.419964051885,1,70,2.799999999999974e+03
40015.419964051885,2,70,1.8990187582825622e+03
40015.419964051885,3,70,9.696103918189626e+02
131686.21635602566,1,35.0,6.999999999999992e+02
131686.21635602566,2,35.0,4.7475468957064163e+02
131686.21635602566,3,35.0,2.4240259795473776e+02
131686.21635602566,1,52.5,1.399999999999999e+03
131686.21635602566,2,52.5,9.495093791412845e+02
131686.21635602566,3,52.5,4.848051959094765e+02
131686.21635602566,1,70,2.1000000000000014e+03
131686.21635602566,2,70,1.4242640687119256e+03
131686.21635602566,3,70,7.272077938642146e+02
131686.21635602566,1,70,2.7999999999999973e+03
131686.21635602566,2,70,1.8990187582825702e+03
131686.21635602566,3,70,9.69610391818952e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825677e+03
131686.21635602566,3,70,9.696103918189541e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825695e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825697e+03
131686.21635602566,3,70,9.696103918189543e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825677e+03
131686.21635602566,3,70,9.696103918189541e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825695e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825697e+03
131686.21635602566,3,70,9.696103918189543e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825677e+03
131686.21635602566,3,70,9.696103918189541e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825738e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000005e+03
131686.21635602566,2,70,1.8990187582825695e+03
131686.21635602566,3,70,9.696103918189518e+02
131686.21635602566,1,70,2.8000000000000036e+03
131686.21635602566,2,70,1.8990187582825697e+03
131686.21635602566,3,70,9.696103918189543e+02
83212.80348909595,1,35.0,7.000000000000025e+02
83212.80348909595,2,35.0,4.747546895706442e+02
83212.80348909595,3,35.0,2.4240259795473935e+02
83212.80348909595,1,52.5,1.3999999999999995e+03
83212.80348909595,2,52.5,9.495093791412869e+02
83212.80348909595,3,52.5,4.8480519590947716e+02
83212.80348909595,1,70,2.100000000000001e+03
83212.80348909595,2,70,1.4242640687119329e+03
83212.80348909595,3,70,7.272077938642157e+02
83212.80348909595,1,70,2.800000000000008e+03
83212.80348909595,2,70,1.8990187582825697e+03
83212.80348909595,3,70,9.696103918189519e+02
83212.80348909595,1,70,2.799999999999993e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189516e+02
83212.80348909595,1,70,2.8000000000000036e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189535e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825713e+03
83212.80348909595,3,70,9.696103918189533e+02
83212.80348909595,1,70,2.799999999999999e+03
83212.80348909595,2,70,1.8990187582825686e+03
83212.80348909595,3,70,9.69610391818954e+02
83212.80348909595,1,70,2.8000000000000036e+03
83212.80348909595,2,70,1.8990187582825713e+03
83212.80348909595,3,70,9.696103918189533e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189518e+02
83212.80348909595,1,70,2.8000000000000036e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189513e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825713e+03
83212.80348909595,3,70,9.696103918189558e+02
83212.80348909595,1,70,2.799999999999999e+03
83212.80348909595,2,70,1.8990187582825756e+03
83212.80348909595,3,70,9.696103918189492e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825677e+03
83212.80348909595,3,70,9.696103918189558e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189535e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825713e+03
83212.80348909595,3,70,9.696103918189558e+02
83212.80348909595,1,70,2.799999999999999e+03
83212.80348909595,2,70,1.8990187582825756e+03
83212.80348909595,3,70,9.696103918189492e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825677e+03
83212.80348909595,3,70,9.696103918189558e+02
83212.80348909595,1,70,2.7999999999999986e+03
83212.80348909595,2,70,1.8990187582825715e+03
83212.80348909595,3,70,9.696103918189535e+02
148838.00701566183,1,35.0,6.999999999999966e+02
148838.00701566183,2,35.0,4.7475468957063686e+02
148838.00701566183,3,35.0,2.4240259795473546e+02
148838.00701566183,1,52.5,1.3999999999999998e+03
148838.00701566183,2,52.5,9.49509379141282e+02
148838.00701566183,3,52.5,4.848051959094745e+02
148838.00701566183,1,70,2.099999999999993e+03
148838.00701566183,2,70,1.4242640687119242e+03
148838.00701566183,3,70,7.272077938642105e+02
148838.00701566183,1,70,2.799999999999997e+03
148838.00701566183,2,70,1.8990187582825647e+03
148838.00701566183,3,70,9.696103918189525e+02
148838.00701566183,1,70,2.8000000000000073e+03
148838.00701566183,2,70,1.8990187582825697e+03
148838.00701566183,3,70,9.69610391818954e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.696103918189514e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
148838.00701566183,1,70,2.799999999999995e+03
148838.00701566183,2,70,1.8990187582825672e+03
148838.00701566183,3,70,9.69610391818955e+02
148838.00701566183,1,70,2.799999999999996e+03
148838.00701566183,2,70,1.899018758282574e+03
148838.00701566183,3,70,9.696103918189569e+02
37002.885222696015,1,35.0,7.000000000000001e+02
37002.885222696015,2,35.0,4.747546895706426e+02
37002.885222696015,3,35.0,2.4240259795473892e+02
37002.885222696015,1,52.5,1.3999999999999986e+03
37002.885222696015,2,52.5,9.49509379141287e+02
37002.885222696015,3,52.5,4.84805195909475e+02
37002.885222696015,1,70,2.0999999999999977e+03
37002.885222696015,2,70,1.4242640687119272e+03
37002.885222696015,3,70,7.272077938642153e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189542e+02
37002.885222696015,1,70,2.800000000000007e+03
37002.885222696015,2,70,1.8990187582825702e+03
37002.885222696015,3,70,9.696103918189544e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825752e+03
37002.885222696015,3,70,9.69610391818951e+02
37002.885222696015,1,70,2.8000000000000027e+03
37002.885222696015,2,70,1.8990187582825672e+03
37002.885222696015,3,70,9.696103918189542e+02
37002.885222696015,1,70,2.8000000000000027e+03
37002.885222696015,2,70,1.8990187582825702e+03
37002.885222696015,3,70,9.69610391818951e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825702e+03
37002.885222696015,3,70,9.696103918189546e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825727e+03
37002.885222696015,3,70,9.69610391818951e+02
37002.885222696015,1,70,2.8000000000000027e+03
37002.885222696015,2,70,1.8990187582825752e+03
37002.885222696015,3,70,9.69610391818951e+02
37002.885222696015,1,70,2.8000000000000027e+03
37002.885222696015,2,70,1.8990187582825672e+03
37002.885222696015,3,70,9.696103918189544e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189544e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189509e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189544e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189509e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189544e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189509e+02
37002.885222696015,1,70,2.799999999999998e+03
37002.885222696015,2,70,1.8990187582825722e+03
37002.885222696015,3,70,9.696103918189544e+02
109295.12643474464,1,35.0,6.999999999999959e+02
109295.12643474464,2,35.0,4.7475468957063987e+02
109295.12643474464,3,35.0,2.4240259795473753e+02
109295.12643474464,1,52.5,1.3999999999999977e+03
109295.12643474464,2,52.5,9.495093791412852e+02
109295.12643474464,3,52.5,4.8480519590947523e+02
109295.12643474464,1,70,2.100000000000004e+03
109295.12643474464,2,70,1.4242640687119272e+03
109295.12643474464,3,70,7.27207793864209e+02
109295.12643474464,1,70,2.799999999999991e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.69610391818957e+02
109295.12643474464,1,70,2.800000000000003e+03
109295.12643474464,2,70,1.899018758282575e+03
109295.12643474464,3,70,9.696103918189497e+02
109295.12643474464,1,70,2.7999999999999986e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189538e+02
109295.12643474464,1,70,2.800000000000008e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189501e+02
109295.12643474464,1,70,2.799999999999991e+03
109295.12643474464,2,70,1.8990187582825758e+03
109295.12643474464,3,70,9.696103918189538e+02
109295.12643474464,1,70,2.8000000000000036e+03
109295.12643474464,2,70,1.8990187582825704e+03
109295.12643474464,3,70,9.696103918189505e+02
109295.12643474464,1,70,2.800000000000008e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189501e+02
109295.12643474464,1,70,2.799999999999991e+03
109295.12643474464,2,70,1.8990187582825758e+03
109295.12643474464,3,70,9.696103918189538e+02
109295.12643474464,1,70,2.8000000000000036e+03
109295.12643474464,2,70,1.8990187582825704e+03
109295.12643474464,3,70,9.696103918189505e+02
109295.12643474464,1,70,2.800000000000008e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189501e+02
109295.12643474464,1,70,2.799999999999991e+03
109295.12643474464,2,70,1.8990187582825758e+03
109295.12643474464,3,70,9.696103918189538e+02
109295.12643474464,1,70,2.8000000000000036e+03
109295.12643474464,2,70,1.8990187582825704e+03
109295.12643474464,3,70,9.696103918189505e+02
109295.12643474464,1,70,2.800000000000008e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189501e+02
109295.12643474464,1,70,2.799999999999991e+03
109295.12643474464,2,70,1.8990187582825758e+03
109295.12643474464,3,70,9.696103918189538e+02
109295.12643474464,1,70,2.8000000000000036e+03
109295.12643474464,2,70,1.8990187582825704e+03
109295.12643474464,3,70,9.696103918189505e+02
109295.12643474464,1,70,2.800000000000008e+03
109295.12643474464,2,70,1.8990187582825697e+03
109295.12643474464,3,70,9.696103918189501e+02
64857.104712717235,1,35.0,6.999999999999992e+02
64857.104712717235,2,35.0,4.747546895706428e+02
64857.104712717235,3,35.0,2.4240259795475035e+02
64857.104712717235,1,52.5,1.399999999999976e+03
64857.104712717235,2,52.5,9.495093791412978e+02
64857.104712717235,3,52.5,4.848051959094684e+02
64857.104712717235,1,70,2.099999999999996e+03
64857.104712717235,2,70,1.4242640687119458e+03
64857.104712717235,3,70,7.272077938642434e+02
64857.104712717235,1,70,2.7999999999999295e+03
64857.104712717235,2,70,1.8990187582825945e+03
64857.104712717235,3,70,9.696103918189228e+02
64857.104712717235,1,70,2.800000000000162e+03
64857.104712717235,2,70,1.8990187582825538e+03
64857.104712717235,3,70,9.696103918189588e+02
64857.104712717235,1,70,2.799999999999978e+03
64857.104712717235,2,70,1.899018758282488e+03
64857.104712717235,3,70,9.696103918189447e+02
64857.104712717235,1,70,2.7999999999999413e+03
64857.104712717235,2,70,1.8990187582825326e+03
64857.104712717235,3,70,9.696103918189447e+02
64857.104712717235,1,70,2.799999999999998e+03
64857.104712717235,2,70,1.899018758282609e+03
64857.104712717235,3,70,9.69610391818987e+02
64857.104712717235,1,70,2.799999999999923e+03
64857.104712717235,2,70,1.899018758282609e+03
64857.104712717235,3,70,9.696103918189426e+02
64857.104712717235,1,70,2.8000000000000346e+03
64857.104712717235,2,70,1.8990187582825217e+03
64857.104712717235,3,70,9.69610391818987e+02
64857.104712717235,1,70,2.7999999999999636e+03
64857.104712717235,2,70,1.8990187582826682e+03
64857.104712717235,3,70,9.696103918189186e+02
64857.104712717235,1,70,2.8000000000000687e+03
64857.104712717235,2,70,1.8990187582825424e+03
64857.104712717235,3,70,9.696103918189567e+02
64857.104712717235,1,70,2.799999999999978e+03
64857.104712717235,2,70,1.8990187582826e+03
64857.104712717235,3,70,9.696103918189165e+02
64857.104712717235,1,70,2.799999999999871e+03
64857.104712717235,2,70,1.8990187582825647e+03
64857.104712717235,3,70,9.69610391818987e+02
64857.104712717235,1,70,2.800000000000162e+03
64857.104712717235,2,70,1.8990187582825538e+03
64857.104712717235,3,70,9.696103918189588e+02
64857.104712717235,1,70,2.799999999999978e+03
64857.104712717235,2,70,1.899018758282488e+03
64857.104712717235,3,70,9.696103918189447e+02
64857.104712717235,1,70,2.7999999999999413e+03
64857.104712717235,2,70,1.8990187582825326e+03
64857.104712717235,3,70,9.696103918189447e+02
64857.104712717235,1,70,2.799999999999998e+03
64857.104712717235,2,70,1.899018758282609e+03
64857.104712717235,3,70,9.69610391818987e+02
64857.104712717235,1,70,2.799999999999923e+03
64857.104712717235,2,70,1.899018758282609e+03
64857.104712717235,3,70,9.696103918189426e+02
143775.156710909,1,35.0,7.000000000000015e+02
143775.156710909,2,35.0,4.747546895706459e+02
143775.156710909,3,35.0,2.424025979547392e+02
143775.156710909,1,52.5,1.4000000000000014e+03
143775.156710909,2,52.5,9.49509379141287e+02
143775.156710909,3,52.5,4.8480519590947847e+02
143775.156710909,1,70,2.1000000000000005e+03
143775.156710909,2,70,1.4242640687119324e+03
143775.156710909,3,70,7.272077938642149e+02
143775.156710909,1,70,2.8000000000000064e+03
143775.156710909,2,70,1.8990187582825704e+03
143775.156710909,3,70,9.696103918189523e+02
143775.156710909,1,70,2.799999999999998e+03
143775.156710909,2,70,1.8990187582825683e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.800000000000005e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.7999999999999986e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.800000000000005e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.7999999999999986e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.800000000000005e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.7999999999999986e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.800000000000005e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.7999999999999986e+03
143775.156710909,2,70,1.899018758282569e+03
143775.156710909,3,70,9.696103918189532e+02
143775.156710909,1,70,2.800000000000005e+03
143775.156710909,2,70,1.899018758282569e+03
