G,element_length,p,f_int[0]
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825731e+03
83212.75288124924,3,70,9.696103918189526e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
83212.75288124924,1,70,2.800000000000001e+03
83212.75288124924,2,70,1.8990187582825697e+03
83212.75288124924,3,70,9.696103918189523e+02
148837.88237380554,1,35.0,6.999999999999993e+02
148837.88237380554,2,35.0,4.7475468957064436e+02
148837.88237380554,3,35.0,2.424025979547387e+02
148837.88237380554,1,52.5,1.4000000000000043e+03
148837.88237380554,2,52.5,9.495093791412854e+02
148837.88237380554,3,52.5,4.848051959094726e+02
148837.88237380554,1,70,2.0999999999999977e+03
148837.88237380554,2,70,1.4242640687119251e+03
148837.88237380554,3,70,7.272077938642182e+02
148837.88237380554,1,70,2.799999999999997e+03
148837.88237380554,2,70,1.899018758282581e+03
148837.88237380554,3,70,9.696103918189474e+02
148837.88237380554,1,70,2.799999999999991e+03
148837.88237380554,2,70,1.8990187582825686e+03
148837.88237380554,3,70,9.696103918189614e+02
148837.88237380554,1,70,2.8000000000000014e+03
148837.88237380554,2,70,1.8990187582825686e+03
148837.88237380554,3,70,9.696103918189542e+02
148837.88237380554,1,70,2.7999999999999936e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189493e+02
148837.88237380554,1,70,2.800000000000011e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189559e+02
148837.88237380554,1,70,2.8000000000000014e+03
148837.88237380554,2,70,1.8990187582825758e+03
148837.88237380554,3,70,9.696103918189515e+02
148837.88237380554,1,70,2.7999999999999936e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189493e+02
148837.88237380554,1,70,2.800000000000011e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189568e+02
148837.88237380554,1,70,2.8000000000000014e+03
148837.88237380554,2,70,1.8990187582825758e+03
148837.88237380554,3,70,9.69610391818956e+02
148837.88237380554,1,70,2.7999999999999936e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189493e+02
148837.88237380554,1,70,2.800000000000011e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189568e+02
148837.88237380554,1,70,2.8000000000000014e+03
148837.88237380554,2,70,1.8990187582825758e+03
148837.88237380554,3,70,9.69610391818956e+02
148837.88237380554,1,70,2.7999999999999936e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189493e+02
148837.88237380554,1,70,2.800000000000011e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189568e+02
148837.88237380554,1,70,2.8000000000000014e+03
148837.88237380554,2,70,1.8990187582825758e+03
148837.88237380554,3,70,9.69610391818956e+02
148837.88237380554,1,70,2.7999999999999936e+03
148837.88237380554,2,70,1.8990187582825668e+03
148837.88237380554,3,70,9.696103918189493e+02
31102.959472759652,1,35.0,6.999999999999964e+02
31102.959472759652,2,35.0,4.747546895706498e+02
31102.959472759652,3,35.0,2.424025979547442e+02
31102.959472759652,1,52.5,1.400000000000009e+03
31102.959472759652,2,52.5,9.495093791412814e+02
31102.959472759652,3,52.5,4.84805195909498e+02
31102.959472759652,1,70,2.0999999999999673e+03
31102.959472759652,2,70,1.4242640687119645e+03
31102.959472759652,3,70,7.272077938642306e+02
31102.959472759652,1,70,2.79999999999998e+03
31102.959472759652,2,70,1.8990187582825836e+03
31102.959472759652,3,70,9.696103918189386e+02
31102.959472759652,1,70,2.799999999999998e+03
31102.959472759652,2,70,1.8990187582825665e+03
31102.959472759652,3,70,9.696103918189598e+02
31102.959472759652,1,70,2.8000000000000337e+03
31102.959472759652,2,70,1.8990187582825547e+03
31102.959472759652,3,70,9.696103918189717e+02
31102.959472759652,1,70,2.799999999999933e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.800000000000007e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.8000000000000337e+03
31102.959472759652,2,70,1.8990187582825547e+03
31102.959472759652,3,70,9.696103918189579e+02
31102.959472759652,1,70,2.799999999999978e+03
31102.959472759652,2,70,1.899018758282588e+03
31102.959472759652,3,70,9.696103918189506e+02
31102.959472759652,1,70,2.799999999999971e+03
31102.959472759652,2,70,1.8990187582825665e+03
31102.959472759652,3,70,9.696103918189598e+02
31102.959472759652,1,70,2.800000000000006e+03
31102.959472759652,2,70,1.899018758282588e+03
31102.959472759652,3,70,9.696103918189366e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
31102.959472759652,1,70,2.79999999999997e+03
31102.959472759652,2,70,1.8990187582825822e+03
31102.959472759652,3,70,9.696103918189588e+02
109294.8020843939,1,35.0,7.000000000000026e+02
109294.8020843939,2,35.0,4.747546895706442e+02
109294.8020843939,3,35.0,2.4240259795473946e+02
109294.8020843939,1,52.5,1.4000000000000045e+03
109294.8020843939,2,52.5,9.495093791412869e+02
109294.8020843939,3,52.5,4.848051959094775e+02
109294.8020843939,1,70,2.100000000000004e+03
109294.8020843939,2,70,1.4242640687119313e+03
109294.8020843939,3,70,7.272077938642141e+02
109294.8020843939,1,70,2.8000000000000027e+03
109294.8020843939,2,70,1.8990187582825745e+03
109294.8020843939,3,70,9.696103918189506e+02
109294.8020843939,1,70,2.7999999999999973e+03
109294.8020843939,2,70,1.8990187582825758e+03
109294.8020843939,3,70,9.696103918189552e+02
109294.8020843939,1,70,2.7999999999999977e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189555e+02
109294.8020843939,1,70,2.800000000000002e+03
109294.8020843939,2,70,1.8990187582825704e+03
109294.8020843939,3,70,9.696103918189518e+02
66825.59600127631,1,35.0,6.999999999999997e+02
66825.59600127631,2,35.0,4.7475468957064663e+02
66825.59600127631,3,35.0,2.4240259795473904e+02
66825.59600127631,1,52.5,1.3999999999999895e+03
66825.59600127631,2,52.5,9.495093791412891e+02
66825.59600127631,3,52.5,4.848051959094747e+02
66825.59600127631,1,70,2.0999999999999955e+03
66825.59600127631,2,70,1.4242640687119238e+03
66825.59600127631,3,70,7.272077938642153e+02
66825.59600127631,1,70,2.8000000000000036e+03
66825.59600127631,2,70,1.8990187582825781e+03
66825.59600127631,3,70,9.696103918189546e+02
66825.59600127631,1,70,2.799999999999995e+03
66825.59600127631,2,70,1.8990187582825713e+03
66825.59600127631,3,70,9.696103918189608e+02
66825.59600127631,1,70,2.800000000000011e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.69610391818946e+02
66825.59600127631,1,70,2.800000000000011e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.696103918189514e+02
66825.59600127631,1,70,2.7999999999999973e+03
66825.59600127631,2,70,1.899018758282574e+03
66825.59600127631,3,70,9.696103918189514e+02
66825.59600127631,1,70,2.799999999999999e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.696103918189569e+02
66825.59600127631,1,70,2.800000000000009e+03
66825.59600127631,2,70,1.8990187582825642e+03
66825.59600127631,3,70,9.696103918189552e+02
66825.59600127631,1,70,2.79999999999999e+03
66825.59600127631,2,70,1.8990187582825843e+03
66825.59600127631,3,70,9.696103918189549e+02
66825.59600127631,1,70,2.799999999999999e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.69610391818946e+02
66825.59600127631,1,70,2.7999999999999973e+03
66825.59600127631,2,70,1.89901875828258e+03
66825.59600127631,3,70,9.696103918189496e+02
66825.59600127631,1,70,2.7999999999999973e+03
66825.59600127631,2,70,1.8990187582825642e+03
66825.59600127631,3,70,9.696103918189496e+02
66825.59600127631,1,70,2.7999999999999973e+03
66825.59600127631,2,70,1.899018758282574e+03
66825.59600127631,3,70,9.696103918189514e+02
66825.59600127631,1,70,2.799999999999999e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.696103918189569e+02
66825.59600127631,1,70,2.800000000000009e+03
66825.59600127631,2,70,1.8990187582825642e+03
66825.59600127631,3,70,9.696103918189552e+02
66825.59600127631,1,70,2.79999999999999e+03
66825.59600127631,2,70,1.8990187582825843e+03
66825.59600127631,3,70,9.696103918189549e+02
66825.59600127631,1,70,2.799999999999999e+03
66825.59600127631,2,70,1.8990187582825686e+03
66825.59600127631,3,70,9.69610391818946e+02
154442.535517353,1,35.0,7.00000000000004e+02
154442.535517353,2,35.0,4.7475468957064527e+02
154442.535517353,3,35.0,2.424025979547387e+02
154442.535517353,1,52.5,1.4000000000000045e+03
154442.535517353,2,52.5,9.495093791412872e+02
154442.535517353,3,52.5,4.8480519590947745e+02
154442.535517353,1,70,2.1000000000000005e+03
154442.535517353,2,70,1.424264068711931e+03
154442.535517353,3,70,7.272077938642154e+02
154442.535517353,1,70,2.8000000000000055e+03
154442.535517353,2,70,1.8990187582825731e+03
154442.535517353,3,70,9.696103918189501e+02
154442.535517353,1,70,2.7999999999999973e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.696103918189486e+02
154442.535517353,1,70,2.8000000000000064e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189563e+02
154442.535517353,1,70,2.799999999999992e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.8000000000000023e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.7999999999999973e+03
154442.535517353,2,70,1.8990187582825733e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.8000000000000023e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.69610391818957e+02
154442.535517353,1,70,2.8000000000000064e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189501e+02
154442.535517353,1,70,2.7999999999999973e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.8000000000000064e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189563e+02
154442.535517353,1,70,2.799999999999992e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.8000000000000023e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.7999999999999973e+03
154442.535517353,2,70,1.8990187582825733e+03
154442.535517353,3,70,9.696103918189525e+02
154442.535517353,1,70,2.8000000000000023e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.69610391818957e+02
154442.535517353,1,70,2.8000000000000064e+03
154442.535517353,2,70,1.8990187582825702e+03
154442.535517353,3,70,9.696103918189501e+02
154442.535517353,1,70,2.7999999999999973e+03
154442.535517353,2,70,1.8990187582825704e+03
154442.535517353,3,70,9.696103918189525e+02
51741.17036887368,1,35.0,6.999999999999999e+02
51741.17036887368,2,35.0,4.747546895706387e+02
51741.17036887368,3,35.0,2.4240259795473602e+02
51741.17036887368,1,52.5,1.4000000000000018e+03
51741.17036887368,2,52.5,9.495093791412805e+02
51741.17036887368,3,52.5,4.84805195909475e+02
51741.17036887368,1,70,2.099999999999994e+03
51741.17036887368,2,70,1.424264068711927e+03
51741.17036887368,3,70,7.272077938642111e+02
51741.17036887368,1,70,2.800000000000001e+03
51741.17036887368,2,70,1.8990187582825733e+03
51741.17036887368,3,70,9.696103918189528e+02
51741.17036887368,1,70,2.8000000000000036e+03
51741.17036887368,2,70,1.8990187582825602e+03
51741.17036887368,3,70,9.69610391818951e+02
51741.17036887368,1,70,2.800000000000003e+03
51741.17036887368,2,70,1.899018758282572e+03
51741.17036887368,3,70,9.696103918189552e+02
51741.17036887368,1,70,2.7999999999999936e+03
51741.17036887368,2,70,1.899018758282574e+03
51741.17036887368,3,70,9.696103918189518e+02
51741.17036887368,1,70,2.8000000000000036e+03
51741.17036887368,2,70,1.899018758282566e+03
51741.17036887368,3,70,9.696103918189555e+02
51741.17036887368,1,70,2.800000000000003e+03
51741.17036887368,2,70,1.899018758282572e+03
51741.17036887368,3,70,9.69610391818951e+02
51741.17036887368,1,70,2.7999999999999936e+03
51741.17036887368,2,70,1.899018758282574e+03
51741.17036887368,3,70,9.696103918189518e+02
51741.17036887368,1,70,2.8000000000000036e+03
51741.17036887368,2,70,1.899018758282566e+03
51741.17036887368,3,70,9.696103918189555e+02
51741.17036887368,1,70,2.800000000000003e+03
51741.17036887368,2,70,1.899018758282572e+03
51741.17036887368,3,70,9.69610391818951e+02
51741.17036887368,1,70,2.7999999999999936e+03
51741.17036887368,2,70,1.899018758282574e+03
51741.17036887368,3,70,9.696103918189518e+02
51741.17036887368,1,70,2.8000000000000036e+03
51741.17036887368,2,70,1.899018758282566e+03
51741.17036887368,3,70,9.696103918189555e+02
51741.17036887368,1,70,2.800000000000003e+03
51741.17036887368,2,70,1.899018758282572e+03
51741.17036887368,3,70,9.69610391818951e+02
51741.17036887368,1,70,2.7999999999999936e+03
51741.17036887368,2,70,1.899018758282574e+03
51741.17036887368,3,70,9.696103918189518e+02
51741.17036887368,1,70,2.8000000000000036e+03
51741.17036887368,2,70,1.899018758282566e+03
51741.17036887368,3,70,9.696103918189555e+02
51741.17036887368,1,70,2.800000000000003e+03
51741.17036887368,2,70,1.899018758282572e+03
51741.17036887368,3,70,9.69610391818951e+02
51741.17036887368,1,70,2.7999999999999936e+03
51741.17036887368,2,70,1.899018758282574e+03
51741.17036887368,3,70,9.696103918189518e+02
116538.39624644471,1,35.0,6.999999999999944e+02
116538.39624644471,2,35.0,4.747546895706418e+02
116538.39624644471,3,35.0,2.424025979547277e+02
116538.39624644471,1,52.5,1.3999999999999914e+03
116538.39624644471,2,52.5,9.49509379141269e+02
116538.39624644471,3,52.5,4.848051959094876e+02
116538.39624644471,1,70,2.099999999999991e+03
116538.39624644471,2,70,1.4242640687119044e+03
116538.39624644471,3,70,7.272077938642129e+02
116538.39624644471,1,70,2.8000000000000136e+03
116538.39624644471,2,70,1.899018758282563e+03
116538.39624644471,3,70,9.696103918189632e+02
116538.39624644471,1,70,2.799999999999979e+03
116538.39624644471,2,70,1.8990187582825654e+03
116538.39624644471,3,70,9.69610391818937e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582826097e+03
116538.39624644471,3,70,9.696103918189623e+02
116538.39624644471,1,70,2.8000000000000255e+03
116538.39624644471,2,70,1.8990187582825715e+03
116538.39624644471,3,70,9.696103918189197e+02
116538.39624644471,1,70,2.800000000000006e+03
116538.39624644471,2,70,1.8990187582825486e+03
116538.39624644471,3,70,9.696103918189727e+02
116538.39624644471,1,70,2.799999999999998e+03
116538.39624644471,2,70,1.8990187582825774e+03
116538.39624644471,3,70,9.696103918189553e+02
116538.39624644471,1,70,2.800000000000006e+03
116538.39624644471,2,70,1.899018758282594e+03
116538.39624644471,3,70,9.696103918189473e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582825768e+03
116538.39624644471,3,70,9.696103918189548e+02
116538.39624644471,1,70,2.8000000000000255e+03
116538.39624644471,2,70,1.8990187582825715e+03
116538.39624644471,3,70,9.696103918189518e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582825768e+03
116538.39624644471,3,70,9.696103918189548e+02
116538.39624644471,1,70,2.8000000000000255e+03
116538.39624644471,2,70,1.8990187582825715e+03
116538.39624644471,3,70,9.696103918189518e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582825768e+03
116538.39624644471,3,70,9.696103918189548e+02
116538.39624644471,1,70,2.8000000000000255e+03
116538.39624644471,2,70,1.8990187582825715e+03
116538.39624644471,3,70,9.696103918189518e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582825768e+03
116538.39624644471,3,70,9.696103918189548e+02
116538.39624644471,1,70,2.8000000000000255e+03
116538.39624644471,2,70,1.8990187582825715e+03
116538.39624644471,3,70,9.696103918189518e+02
116538.39624644471,1,70,2.800000000000015e+03
116538.39624644471,2,70,1.8990187582825768e+03
116538.39624644471,3,70,9.696103918189548e+02
99553.46404671816,1,35.0,7.000000000000001e+02
99553.46404671816,2,35.0,4.7475468957064345e+02
99553.46404671816,3,35.0,2.4240259795473787e+02
99553.46404671816,1,52.5,1.4000000000000002e+03
99553.46404671816,2,52.5,9.495093791412849e+02
99553.46404671816,3,52.5,4.8480519590947785e+02
99553.46404671816,1,70,2.100000000000004e+03
99553.46404671816,2,70,1.424264068711927e+03
99553.46404671816,3,70,7.272077938642129e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.8000000000000005e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
99553.46404671816,1,70,2.799999999999995e+03
99553.46404671816,2,70,1.8990187582825731e+03
99553.46404671816,3,70,9.696103918189532e+02
168343.17292892793,1,35.0,7.000000000000014e+02
168343.17292892793,2,35.0,4.747546895706451e+02
168343.17292892793,3,35.0,2.4240259795473898e+02
168343.17292892793,1,52.5,1.400000000000004e+03
168343.17292892793,2,52.5,9.495093791412856e+02
168343.17292892793,3,52.5,4.848051959094777e+02
168343.17292892793,1,70,2.1000000000000036e+03
168343.17292892793,2,70,1.4242640687119315e+03
168343.17292892793,3,70,7.272077938642148e+02
168343.17292892793,1,70,2.8000000000000027e+03
168343.17292892793,2,70,1.8990187582825756e+03
168343.17292892793,3,70,9.696103918189534e+02
168343.17292892793,1,70,2.799999999999993e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189522e+02
168343.17292892793,1,70,2.8000000000000045e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
168343.17292892793,1,70,2.799999999999998e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
168343.17292892793,1,70,2.8000000000000036e+03
168343.17292892793,2,70,1.8990187582825763e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.799999999999992e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.800000000000009e+03
168343.17292892793,2,70,1.8990187582825763e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.799999999999993e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189522e+02
168343.17292892793,1,70,2.8000000000000045e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
168343.17292892793,1,70,2.799999999999998e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
168343.17292892793,1,70,2.8000000000000036e+03
168343.17292892793,2,70,1.8990187582825763e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.799999999999992e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.800000000000009e+03
168343.17292892793,2,70,1.8990187582825763e+03
168343.17292892793,3,70,9.696103918189519e+02
168343.17292892793,1,70,2.799999999999993e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189522e+02
168343.17292892793,1,70,2.8000000000000045e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
168343.17292892793,1,70,2.799999999999998e+03
168343.17292892793,2,70,1.899018758282569e+03
168343.17292892793,3,70,9.696103918189544e+02
16319.985748549383,1,35.0,7.000000000000014e+02
16319.985748549383,2,35.0,4.747546895706426e+02
16319.985748549383,3,35.0,2.424025979547374e+02
16319.985748549383,1,52.5,1.4000000000000023e+03
16319.985748549383,2,52.5,9.495093791412861e+02
16319.985748549383,3,52.5,4.8480519590947614e+02
16319.985748549383,1,70,2.0999999999999973e+03
16319.985748549383,2,70,1.4242640687119333e+03
16319.985748549383,3,70,7.272077938642108e+02
16319.985748549383,1,70,2.7999999999999995e+03
16319.985748549383,2,70,1.899018758282566e+03
16319.985748549383,3,70,9.696103918189632e+02
16319.985748549383,1,70,2.800000000000002e+03
16319.985748549383,2,70,1.8990187582825697e+03
16319.985748549383,3,70,9.696103918189457e+02
16319.985748549383,1,70,2.7999999999999995e+03
16319.985748549383,2,70,1.8990187582825727e+03
16319.985748549383,3,70,9.696103918189523e+02
16319.985748549383,1,70,2.800000000000001e+03
16319.985748549383,2,70,1.8990187582825727e+03
16319.985748549383,3,70,9.696103918189523e+02
16319.985748549383,1,70,2.7999999999999927e+03
16319.985748549383,2,70,1.8990187582825727e+03
16319.985748549383,3,70,9.696103918189523e+02
16319.985748549383,1,70,2.800000000000002e+03
16319.985748549383,2,70,1.8990187582825738e+03
16319.985748549383,3,70,9.696103918189531e+02
16319.985748549383,1,70,2.800000000000001e+03
16319.985748549383,2,70,1.8990187582825686e+03
16319.985748549383,3,70,9.69610391818958e+02
16319.985748549383,1,70,2.7999999999999927e+03
16319.985748549383,2,70,1.8990187582825738e+03
16319.985748549383,3,70,9.696103918189531e+02
16319.985748549383,1,70,2.800000000000002e+03
