G,element_length,p,f_int[0],f_int[1],f_ext[0],kte[00],kte[01],kte[11]
65122.14523407925,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,1563482.2307297168,-1757924.98134143,2025922.6328413815
65122.14523407925,2,70,1.899018758282574e+03,-9.69610391818956e+02,0.0,1354229.866740201,-1543695.351694028,1816670.2688518649
65122.14523407925,3,70,9.696103918189518e+02,9.982456396842155e-13,0.0,1206715.6753119284,-1391762.5537112367,1669156.0774235926
128699.12454340278,1,35.0,7.00000000000006e+02,-4.747546895706555e+02,1400.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,35.0,4.747546895706557e+02,-2.424025979547599e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,35.0,2.424025979547414e+02,-8.136702987605878e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,52.5,1.4000000000000014e+03,-9.495093791412912e+02,2100.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,52.5,9.495093791412866e+02,-4.848051959094818e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,52.5,4.848051959094738e+02,-1.086116188290154e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.1000000000000077e+03,-1.4242640687119465e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.424264068711916e+03,-7.272077938642047e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,7.272077938642029e+02,1.073366978275032e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.7999999999999413e+03,-1.8990187582825022e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825745e+03,-9.696103918189622e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189426e+02,8.982816312199597e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.8000000000000255e+03,-1.8990187582826009e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825538e+03,-9.696103918189325e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918190231e+02,-8.796799849357513e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999987e+03,-1.899018758282558e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825758e+03,-9.696103918189607e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189307e+02,2.923253602809507e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.8000000000000255e+03,-1.8990187582826009e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825758e+03,-9.696103918189607e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189518e+02,1.948522946748367e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999971e+03,-1.8990187582825333e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825758e+03,-9.696103918189607e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189518e+02,1.948522946748367e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.800000000000006e+03,-1.8990187582825795e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825438e+03,-9.696103918189168e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189225e+02,3.729701822437847e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999979e+03,-1.899018758282546e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825424e+03,-9.696103918189185e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189739e+02,-2.4305301303766163e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.8000000000000255e+03,-1.8990187582826009e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582826e+03,-9.696103918189875e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189225e+02,3.729701822437847e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.800000000000006e+03,-1.8990187582825795e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.899018758282609e+03,-9.696103918190026e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.69610391819002e+02,-6.068398541222843e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999979e+03,-1.899018758282546e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825424e+03,-9.696103918189185e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189154e+02,4.639168925149403e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.79999999999998e+03,-1.899018758282545e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825774e+03,-9.696103918189593e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189727e+02,-2.5335490134598336e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.8000000000000528e+03,-1.899018758282634e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825665e+03,-9.696103918189452e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189225e+02,3.729701822437847e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.7999999999999604e+03,-1.8990187582825233e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582826e+03,-9.696103918189875e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189798e+02,-3.44301611617139e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999987e+03,-1.899018758282558e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825774e+03,-9.696103918189593e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189579e+02,-8.17633691119937e-12,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.8000000000000255e+03,-1.8990187582826009e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582825424e+03,-9.696103918189185e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189447e+02,1.1043193973863935e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
128699.12454340278,1,70,2.799999999999979e+03,-1.899018758282546e+03,2800.0,26601798.301597647,-32312484.66832359,39375186.41253033
128699.12454340278,2,70,1.8990187582826e+03,-9.696103918189875e+02,0.0,22755522.792126145,-28374721.853098065,35528910.903058834
128699.12454340278,3,70,9.696103918189225e+02,3.729701822437847e-11,0.0,20044058.935887534,-25582039.4249274,32817447.046820223
54123.21061411972,1,35.0,7.000000000000008e+02,-4.7475468957064265e+02,1400.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,35.0,4.7475468957064396e+02,-2.4240259795473827e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,35.0,2.42402597954738e+02,1.380392570862056e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,52.5,1.400000000000005e+03,-9.4950937914129e+02,2100.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,52.5,9.495093791412852e+02,-4.8480519590947466e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,52.5,4.848051959094755e+02,2.1099368252988634e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.1000000000000014e+03,-1.4242640687119288e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.4242640687119324e+03,-7.272077938642176e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,7.272077938642129e+02,2.907358030240253e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000008e+03,-1.8990187582825788e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.899018758282568e+03,-9.696103918189478e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189561e+02,-2.4762371963451788e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825715e+03,-9.696103918189534e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189523e+02,2.9155494601781933e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.7999999999999955e+03,-1.899018758282566e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825715e+03,-9.69610391818953e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.799999999999998e+03,-1.8990187582825697e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825715e+03,-9.696103918189534e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189523e+02,2.9155494601781933e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.8000000000000064e+03,-1.899018758282578e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189522e+02,7.057969462004563e-13,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
54123.21061411972,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,686507.7808828984,-709261.2198752378,761691.4876774077
54123.21061411972,2,70,1.8990187582825752e+03,-9.69610391818957e+02,0.0,602081.7737891658,-622827.0602439257,677265.4805836751
54123.21061411972,3,70,9.696103918189546e+02,-2.056579026538118e-12,0.0,542564.9590946682,-561527.4924124795,617748.6658891776
127565.53809038922,1,35.0,7.000000000000005e+02,-4.747546895706457e+02,1400.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,35.0,4.747546895706417e+02,-2.4240259795473932e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,35.0,2.4240259795473665e+02,-7.684119008896139e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,52.5,1.399999999999998e+03,-9.495093791412863e+02,2100.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,52.5,9.495093791412818e+02,-4.8480519590947466e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,52.5,4.8480519590947677e+02,-3.104553790290535e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.1000000000000055e+03,-1.4242640687119367e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.4242640687119242e+03,-7.272077938642126e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,7.272077938642145e+02,-2.385479981586443e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999995e+03,-1.8990187582825688e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825713e+03,-9.696103918189548e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189523e+02,-2.009281073982834e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189525e+02,2.1320754978052194e-13,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
127565.53809038922,1,70,2.8000000000000027e+03,-1.899018758282574e+03,2800.0,2057473.5965209377,-2210646.852442119,2456317.7472592434
127565.53809038922,2,70,1.8990187582825677e+03,-9.696103918189484e+02,0.0,1794332.0604887744,-1941246.245757249,2193176.21122708
127565.53809038922,3,70,9.696103918189559e+02,-3.476940711026054e-12,0.0,1608828.249784284,-1750185.8960789093,2007672.4005225897
82451.95388690471,1,35.0,6.999999999999993e+02,-4.747546895706415e+02,1400.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,35.0,4.747546895706417e+02,-2.4240259795473642e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,35.0,2.424025979547365e+02,2.5593037481237023e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,52.5,1.3999999999999918e+03,-9.495093791412758e+02,2100.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,52.5,9.495093791412861e+02,-4.8480519590947654e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,52.5,4.8480519590947506e+02,2.1343678653418657e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.099999999999997e+03,-1.4242640687119244e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.4242640687119301e+03,-7.272077938642159e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,7.272077938642128e+02,2.442689822440892e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.7999999999999936e+03,-1.8990187582825636e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825733e+03,-9.696103918189549e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.69610391818947e+02,7.401907793143362e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.899018758282569e+03,-9.6961039181895e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189569e+02,-4.954708900285857e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189561e+02,-3.698022305427659e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189516e+02,1.8841361448213565e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189561e+02,-3.698022305427659e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189516e+02,1.8841361448213565e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189561e+02,-3.698022305427659e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189516e+02,1.8841361448213565e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
82451.95388690471,2,70,1.8990187582825677e+03,-9.696103918189482e+02,0.0,1912608.0839245704,-2204211.279251653,2615055.8988571605
82451.95388690471,3,70,9.696103918189561e+02,-3.698022305427659e-12,0.0,1701975.5622686176,-1987269.5189267118,2404423.377201208
82451.95388690471,1,70,2.8000000000000036e+03,-1.899018758282576e+03,2800.0,2211395.289839008,-2510105.4218365317,2913843.1047715982
