eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
0.020000000000000014,-0.009351960352422915,0.01715859030837006,-0.00857929515418503,0.017158590308370057,-0.008579295154185028,0.017158590308370057,0.017469600053342065,-0.008734800026671033,0.01746960005334206,-0.00873480002667103,0.01746960005334206,598.1619888225619,101.17878791574668,212931.90716054203,202357.5758314937,268028.633191565,147260.84980047072,60383.891695547136
0.020000000000000014,-0.009595594713656395,0.017469600053342065,-0.008734800026671033,0.01746960005334206,-0.00873480002667103,0.01746960005334206,0.017621145374449355,-0.008810572687224677,0.01762114537444935,-0.008810572687224676,0.01762114537444935,499.55947136563884,-1.9895196601282805e-13,212931.90716054203,202357.5758314937,276228.0902331378,139061.39275889797,68583.3487371199
0.020500000000000015,-0.009595594713656395,0.017621145374449355,-0.008810572687224677,0.01762114537444935,-0.008810572687224676,0.01762114537444935,0.01793215511942136,-0.00896607755971068,0.017932155119421356,-0.008966077559710678,0.017932155119421356,606.0254249459099,101.17878791574677,212931.90716054203,202357.5758314937,268083.29208916274,147206.19090287297,60438.550593144886
0.020500000000000015,-0.009839229074889875,0.01793215511942136,-0.00896607755971068,0.017932155119421356,-0.008966077559710678,0.017932155119421356,0.01808370044052865,-0.009041850220264325,0.018083700440528646,-0.009041850220264323,0.018083700440528646,507.4229074889869,-5.684341886080802e-14,212931.90716054203,202357.5758314937,276263.0399597052,139026.4430323305,68618.29846368734
0.021000000000000015,-0.009839229074889875,0.01808370044052865,-0.009041850220264325,0.018083700440528646,-0.009041850220264323,0.018083700440528646,0.018394710185500658,-0.009197355092750329,0.01839471018550065,-0.009197355092750326,0.01839471018550065,613.8888610692579,101.17878791574691,212931.90716054197,202357.5758314937,268137.63005289825,147151.85293913743,60492.88855688041
0.021000000000000015,-0.010082863436123355,0.018394710185500658,-0.009197355092750329,0.01839471018550065,-0.009197355092750326,0.01839471018550065,0.018546255506607944,-0.009273127753303972,0.018546255506607937,-0.009273127753303969,0.018546255506607937,515.286343612335,2.842170943040401e-14,212931.907160542,202357.5758314937,276297.75476234173,138991.728229694,68653.01326632383
0.021500000000000016,-0.010082863436123355,0.018546255506607944,-0.009273127753303972,0.018546255506607937,-0.009273127753303969,0.018546255506607937,0.018857265251579953,-0.009428632625789976,0.018857265251579946,-0.009428632625789973,0.018857265251579946,621.7522971926061,101.17878791574702,212931.90716054203,202357.5758314937,268191.64990107884,147097.83309095688,60546.90840506099
0.021500000000000016,-0.010326497797356836,0.018857265251579953,-0.009428632625789976,0.018857265251579946,-0.009428632625789973,0.018857265251579946,0.01900881057268724,-0.00950440528634362,0.019008810572687232,-0.009504405286343616,0.019008810572687232,523.1497797356831,1.4210854715202004e-13,212931.90716054197,202357.5758314937,276332.23700176866,138957.24599026702,68687.49550575082
0.022000000000000016,-0.010326497797356836,0.01900881057268724,-0.00950440528634362,0.019008810572687232,-0.009504405286343616,0.019008810572687232,0.019319820317659248,-0.009659910158829624,0.01931982031765924,-0.00965991015882962,0.01931982031765924,629.6157333159542,101.17878791574711,212931.90716054197,202357.5758314937,268245.35441910924,147044.1285729265,60600.61292309135
0.022000000000000016,-0.010570132158590316,0.019319820317659248,-0.009659910158829624,0.01931982031765924,-0.00965991015882962,0.01931982031765924,0.019471365638766537,-0.009735682819383269,0.01947136563876653,-0.009735682819383265,0.01947136563876653,531.0132158590312,2.5579538487363607e-13,212931.90716054203,202357.5758314937,276366.48900718376,138922.993984852,68721.74751116589
0.022500000000000017,-0.010570132158590316,0.019471365638766537,-0.009735682819383269,0.01947136563876653,-0.009735682819383265,0.01947136563876653,0.019782375383738542,-0.009891187691869271,0.019782375383738535,-0.009891187691869268,0.019782375383738535,637.4791694393023,101.17878791574722,212931.90716054203,202357.5758314937,268298.7463599703,146990.7366320654,60654.004863952454
0.022500000000000017,-0.010813766519823798,0.019782375383738542,-0.009891187691869271,0.019782375383738535,-0.009891187691869268,0.019782375383738535,0.019933920704845832,-0.009966960352422916,0.019933920704845825,-0.009966960352422912,0.019933920704845825,538.8766519823791,-2.842170943040401e-14,212931.90716054192,202357.57583149377,276400.51307678415,138888.9699152516,68755.7715807663
0.023000000000000017,-0.010813766519823798,0.019933920704845832,-0.009966960352422916,0.019933920704845825,-0.009966960352422912,0.019933920704845825,0.02024493044981784,-0.01012246522490892,0.020244930449817834,-0.010122465224908917,0.020244930449817834,645.3426055626497,101.17878791574657,212931.90716054203,202357.5758314937,268351.82844468916,146937.65454734658,60707.08694867127
0.023000000000000017,-0.011057400881057278,0.02024493044981784,-0.01012246522490892,0.020244930449817834,-0.010122465224908917,0.020244930449817834,0.020396475770925127,-0.010198237885462563,0.02039647577092512,-0.01019823788546256,0.02039647577092512,546.7400881057267,-2.5579538487363607e-13,212931.90716054203,202357.5758314937,276434.31147828134,138855.17151375438,68789.56998226348
0.023500000000000017,-0.011057400881057278,0.020396475770925127,-0.010198237885462563,0.02039647577092512,-0.01019823788546256,0.02039647577092512,0.020707485515897135,-0.010353742757948568,0.02070748551589713,-0.010353742757948564,0.02070748551589713,653.2060416859979,101.17878791574665,212931.90716054203,202357.5758314937,268404.6033628023,146884.87962923344,60759.86186678443
0.023500000000000017,-0.011301035242290758,0.020707485515897135,-0.010353742757948568,0.02070748551589713,-0.010353742757948564,0.02070748551589713,0.02085903083700442,-0.01042951541850221,0.020859030837004414,-0.010429515418502207,0.020859030837004414,554.6035242290749,-1.7053025658242404e-13,212931.90716054203,202357.5758314937,276467.8864494039,138821.59654263183,68823.14495338603
0.024000000000000018,-0.011301035242290758,0.02085903083700442,-0.01042951541850221,0.020859030837004414,-0.010429515418502207,0.020859030837004414,0.021170040581976433,-0.010585020290988217,0.021170040581976426,-0.010585020290988213,0.021170040581976426,661.0694778093459,101.17878791574677,212931.90716054203,202357.5758314937,268457.07377280894,146832.4092192268,60812.33227679107
0.024000000000000018,-0.011544669603524238,0.021170040581976433,-0.010585020290988217,0.021170040581976426,-0.010585020290988213,0.021170040581976426,0.021321585903083716,-0.010660792951541858,0.02132158590308371,-0.010660792951541855,0.02132158590308371,562.466960352423,-2.842170943040401e-14,212931.90716054203,202357.5758314937,276501.2401983929,138788.24279364286,68856.49870237501
0.02450000000000002,-0.011544669603524238,0.021321585903083716,-0.010660792951541858,0.02132158590308371,-0.010660792951541855,0.02132158590308371,0.021632595648055728,-0.010816297824027864,0.02163259564805572,-0.01081629782402786,0.02163259564805572,668.9329139326942,101.17878791574685,212931.90716054203,202357.5758314937,268509.2423026178,146780.2406894179,60864.50080659997
0.02450000000000002,-0.011788303964757718,0.021632595648055728,-0.010816297824027864,0.02163259564805572,-0.01081629782402786,0.02163259564805572,0.021784140969163014,-0.010892070484581507,0.021784140969163007,-0.010892070484581504,0.021784140969163007,570.3303964757712,5.684341886080802e-14,212931.90716054203,202357.5758314937,276534.3749044844,138755.10808755137,68889.6334084665
0.02500000000000002,-0.011788303964757718,0.021784140969163014,-0.010892070484581507,0.021784140969163007,-0.010892070484581504,0.021784140969163007,0.022095150714135023,-0.011047575357067511,0.022095150714135016,-0.011047575357067508,0.022095150714135016,676.7963500560422,101.17878791574702,212931.90716054203,202357.5758314937,268561.1115499862,146728.37144204957,60916.37005396831
0.02500000000000002,-0.012031938325991198,0.022095150714135023,-0.011047575357067511,0.022095150714135016,-0.011047575357067508,0.022095150714135016,0.02224669603524231,-0.011123348017621154,0.022246696035242302,-0.011123348017621151,0.022246696035242302,578.1938325991193,1.7053025658242404e-13,212931.90716054203,202357.5758314937,276567.29271838546,138722.19027365028,68922.55122236758
0.02550000000000002,-0.012031938325991198,0.02224669603524231,-0.011123348017621154,0.022246696035242302,-0.011123348017621151,0.022246696035242302,0.022557705780214318,-0.011278852890107159,0.02255770578021431,-0.011278852890107155,0.02255770578021431,684.6597861793905,101.17878791574711,212931.90716054203,202357.5758314937,268612.6840829501,146676.79890908566,60967.94258693221
0.02550000000000002,-0.012275572687224678,0.022557705780214318,-0.011278852890107159,0.02255770578021431,-0.011278852890107155,0.02255770578021431,0.022709251101321604,-0.011354625550660802,0.022709251101321597,-0.011354625550660798,0.022709251101321597,586.0572687224674,2.5579538487363607e-13,212931.90716054203,202357.5758314937,276599.99576273875,138689.487229297,68955.25426672086
0.02600000000000002,-0.012275572687224678,0.022709251101321604,-0.011354625550660802,0.022709251101321597,-0.011354625550660798,0.022709251101321597,0.023020260846293612,-0.011510130423146806,0.02302026084629361,-0.011510130423146804,0.02302026084629361,692.5232223027385,101.17878791574722,212931.90716054203,202357.5758314937,268663.96244024934,146625.5205517864,61019.22094423147
0.02600000000000002,-0.012519207048458159,0.023020260846293612,-0.011510130423146806,0.02302026084629361,-0.011510130423146804,0.02302026084629361,0.0231718061674009,-0.01158590308370045,0.023171806167400895,-0.011585903083700447,0.023171806167400895,593.9207048458152,0.0,212931.90716054212,202357.57583149365,276632.48613257904,138656.99685945667,68987.74463656114
0.02650000000000002,-0.012519207048458159,0.0231718061674009,-0.01158590308370045,0.023171806167400895,-0.011585903083700447,0.023171806167400895,0.02348281591237291,-0.011741407956186455,0.023482815912372907,-0.011741407956186454,0.023482815912372907,700.3866584260867,101.17878791574731,212931.90716054203,202357.5758314937,268714.9491317435,146574.53386029223,61070.20763572564
0.02650000000000002,-0.01276284140969164,0.02348281591237291,-0.011741407956186455,0.023482815912372907,-0.011741407956186454,0.023482815912372907,0.023634361233480193,-0.011817180616740097,0.02363436123348019,-0.011817180616740095,0.02363436123348019,601.784140969163,-2.5579538487363607e-13,212931.90716054203,202357.5758314937,276664.76589578064,138624.7170962551,69020.02439976277
0.02700000000000002,-0.01276284140969164,0.023634361233480193,-0.011817180616740097,0.02363436123348019,-0.011817180616740095,0.02363436123348019,0.023945370978452205,-0.011972685489226103,0.023945370978452202,-0.011972685489226101,0.023945370978452202,708.250094549434,101.17878791574668,212931.90716054203,202357.5758314937,268765.6466388214,146523.8363532143,61120.905142803545
0.02700000000000002,-0.01300647577092512,0.023945370978452205,-0.011972685489226103,0.023945370978452202,-0.011972685489226101,0.023945370978452202,0.024096916299559488,-0.012048458149779744,0.024096916299559488,-0.012048458149779744,0.024096916299559488,609.6475770925111,-1.7053025658242404e-13,212931.90716054203,202357.5758314937,276696.83709349553,138592.64589854018,69052.09559747767
0.02750000000000002,-0.01300647577092512,0.024096916299559488,-0.012048458149779744,0.024096916299559488,-0.012048458149779744,0.024096916299559488,0.0244079260445315,-0.01220396302226575,0.0244079260445315,-0.01220396302226575,0.0244079260445315,716.1135306727822,101.17878791574674,212931.90716054197,202357.57583149374,268816.0574148039,146473.42557723186,61171.31591878601
0.02750000000000002,-0.0132501101321586,0.0244079260445315,-0.01220396302226575,0.0244079260445315,-0.01220396302226575,0.0244079260445315,0.024559471365638786,-0.012279735682819393,0.024559471365638786,-0.012279735682819393,0.024559471365638786,617.5110132158593,-8.526512829121202e-14,212931.90716054203,202357.5758314937,276728.7017405847,138560.78125145106,69083.96024456681
0.02800000000000002,-0.0132501101321586,0.024559471365638786,-0.012279735682819393,0.024559471365638786,-0.012279735682819393,0.024559471365638786,0.024870481110610795,-0.012435240555305397,0.024870481110610795,-0.012435240555305397,0.024870481110610795,723.9769667961303,101.17878791574685,212931.90716054203,202357.5758314937,268866.1838853394,146423.29910669636,61221.442389321506
0.02800000000000002,-0.013493744493392081,0.024870481110610795,-0.012435240555305397,0.024870481110610795,-0.012435240555305397,0.024870481110610795,0.02502202643171808,-0.01251101321585904,0.02502202643171808,-0.01251101321585904,0.02502202643171808,625.3744493392074,0.0,212931.90716054203,202357.5758314937,276760.3618260392,138529.12116599653,69115.62033002132
0.028500000000000022,-0.013493744493392081,0.02502202643171808,-0.01251101321585904,0.02502202643171808,-0.01251101321585904,0.02502202643171808,0.02533303617669009,-0.012666518088345045,0.02533303617669009,-0.012666518088345045,0.02533303617669009,731.8404029194785,101.17878791574694,212931.90716054203,202357.5758314937,268916.02844879276,146373.454543243,61271.28695277489
0.028500000000000022,-0.013737378854625561,0.02533303617669009,-0.012666518088345045,0.02533303617669009,-0.012666518088345045,0.02533303617669009,0.025484581497797375,-0.012742290748898688,0.025484581497797375,-0.012742290748898688,0.025484581497797375,633.2378854625555,1.1368683772161603e-13,212931.90716054203,202357.5758314937,276791.8193133945,138497.6636786413,69147.07781737657
0.029000000000000022,-0.013737378854625561,0.025484581497797375,-0.012742290748898688,0.025484581497797375,-0.012742290748898688,0.025484581497797375,0.025795591242769388,-0.012897795621384694,0.025795591242769388,-0.012897795621384694,0.025795591242769388,739.7038390428266,101.17878791574702,212931.90716054203,202357.5758314937,268965.59347662854,146323.88951540715,61320.8519806107
0.029000000000000022,-0.013981013215859041,0.025795591242769388,-0.012897795621384694,0.025795591242769388,-0.012897795621384694,0.025795591242769388,0.02594713656387667,-0.012973568281938335,0.02594713656387667,-0.012973568281938335,0.02594713656387667,641.1013215859036,1.9895196601282805e-13,212931.90716054203,202357.5758314937,276823.0761411361,138466.40685089957,69178.33464511827
0.029500000000000023,-0.013981013215859041,0.02594713656387667,-0.012973568281938335,0.02594713656387667,-0.012973568281938335,0.02594713656387667,0.026258146308848682,-0.013129073154424341,0.026258146308848682,-0.013129073154424341,0.026258146308848682,747.5672751661748,101.17878791574714,212931.907160542,202357.5758314937,269014.88131378643,146274.60167824925,61370.139817768584
